,feature,score
814,"rSMA(data,""close"",160)",6.438799546547828e-05
162,"RSI(data,""open"",16)",6.43773200372972e-05
467,"rEMA(data,""close"",103)",6.431389696218243e-05
747,"rSMA(data,""close"",93)",6.40238074005958e-05
0,"rGradient(data,""close"")",6.383631787404066e-05
736,"rSMA(data,""close"",82)",6.330452238474728e-05
59,"rBollinger(data,""close"",21)[2]",6.286314258444119e-05
185,"RSI(data,""open"",39)",6.260601481583464e-05
6,"rBollinger(data,""close"",4)[0]",6.220272331471205e-05
89,"rBollinger(data,""close"",31)[2]",6.125662471002019e-05
809,"rSMA(data,""close"",155)",6.1104926916926e-05
811,"rSMA(data,""close"",157)",6.088349761995807e-05
752,"rSMA(data,""close"",98)",6.082645326204677e-05
17,"rBollinger(data,""close"",7)[2]",6.0693095839767684e-05
137,"RSI(data,""close"",27)",5.980561240371784e-05
485,"rEMA(data,""close"",121)",5.9750931398796e-05
806,"rSMA(data,""close"",152)",5.969530116003302e-05
729,"rSMA(data,""close"",75)",5.9301909977257466e-05
101,"rBollinger(data,""close"",35)[2]",5.912601126307284e-05
169,"RSI(data,""open"",23)",5.881903289494413e-05
26,"rBollinger(data,""close"",10)[2]",5.877999840205081e-05
828,"rSMA(data,""close"",174)",5.856386709107575e-05
825,"rSMA(data,""close"",171)",5.8121945231355685e-05
226,"rMACD(data,""open"",20,10,9)",5.7845358891276194e-05
868,"rSMA(data,""close"",214)",5.772093427651472e-05
56,"rBollinger(data,""close"",20)[2]",5.764360017157279e-05
68,"rBollinger(data,""close"",24)[2]",5.761327224500385e-05
470,"rEMA(data,""close"",106)",5.7302024106735415e-05
802,"rSMA(data,""close"",148)",5.6723297545288517e-05
504,"rEMA(data,""close"",140)",5.613169694438715e-05
334,"rATR(data,26)[2]",5.599255430436629e-05
702,"rSMA(data,""close"",48)",5.596083597443722e-05
177,"RSI(data,""open"",31)",5.581623518201056e-05
246,"rMACD(data,""open"",40,20,9)",5.515983603532809e-05
742,"rSMA(data,""close"",88)",5.49990562047609e-05
704,"rSMA(data,""close"",50)",5.494827345103304e-05
41,"rBollinger(data,""close"",15)[2]",5.4585472600228286e-05
480,"rEMA(data,""close"",116)",5.450082360823792e-05
698,"rSMA(data,""close"",44)",5.439140384423805e-05
483,"rEMA(data,""close"",119)",5.43323209933525e-05
823,"rSMA(data,""close"",169)",5.404446259479226e-05
53,"rBollinger(data,""close"",19)[2]",5.4024337461995735e-05
86,"rBollinger(data,""close"",30)[2]",5.3214635356726434e-05
505,"rEMA(data,""close"",141)",5.298132592421838e-05
803,"rSMA(data,""close"",149)",5.271529969616016e-05
21,"rBollinger(data,""close"",9)[0]",5.1924129568121755e-05
819,"rSMA(data,""close"",165)",5.180651968510024e-05
29,"rBollinger(data,""close"",11)[2]",5.1744359418010665e-05
489,"rEMA(data,""close"",125)",5.165846646390708e-05
146,"RSI(data,""close"",36)",5.115910753082468e-05
245,"rMACD(data,""open"",39,19,9)",5.102087072724539e-05
827,"rSMA(data,""close"",173)",5.099922375458842e-05
136,"RSI(data,""close"",26)",5.093699894481984e-05
113,"rBollinger(data,""close"",39)[2]",5.042100732107129e-05
801,"rSMA(data,""close"",147)",4.994456675957442e-05
143,"RSI(data,""close"",33)",4.9943843853682067e-05
502,"rEMA(data,""close"",138)",4.9860149662064304e-05
20,"rBollinger(data,""close"",8)[2]",4.985930246057431e-05
949,"rSMA(data,""close"",295)",4.956949547423325e-05
340,"rATR(data,28)[2]",4.9325953995261815e-05
832,"rSMA(data,""close"",178)",4.919925616752157e-05
872,"rSMA(data,""close"",218)",4.918451887155752e-05
950,"rSMA(data,""close"",296)",4.8637362458026255e-05
23,"rBollinger(data,""close"",9)[2]",4.847625416949731e-05
140,"RSI(data,""close"",30)",4.8409258111090264e-05
834,"rSMA(data,""close"",180)",4.81910904670788e-05
154,"RSI(data,""open"",8)",4.79838071266197e-05
799,"rSMA(data,""close"",145)",4.7589593026816165e-05
874,"rSMA(data,""close"",220)",4.734582678089791e-05
952,"rSMA(data,""close"",298)",4.731718599304883e-05
18,"rBollinger(data,""close"",8)[0]",4.6909223006913996e-05
486,"rEMA(data,""close"",122)",4.656441467742751e-05
810,"rSMA(data,""close"",156)",4.652550670213398e-05
156,"RSI(data,""open"",10)",4.607539020728583e-05
820,"rSMA(data,""close"",166)",4.5688246775266095e-05
62,"rBollinger(data,""close"",22)[2]",4.489614376392697e-05
824,"rSMA(data,""close"",170)",4.348166413279922e-05
870,"rSMA(data,""close"",216)",4.3327265890225866e-05
50,"rBollinger(data,""close"",18)[2]",4.3297286597996924e-05
244,"rMACD(data,""open"",38,19,9)",4.287589778708316e-05
38,"rBollinger(data,""close"",14)[2]",4.281558480884755e-05
151,"RSI(data,""open"",5)",4.269085625518763e-05
14,"rBollinger(data,""close"",6)[2]",4.268907428502239e-05
370,"rATR(data,38)[2]",4.21990225816071e-05
501,"rEMA(data,""close"",137)",4.1958553928608454e-05
328,"rATR(data,24)[2]",4.1757112741264675e-05
208,"rMACD(data,""close"",42,21,9)",4.1594185634848376e-05
822,"rSMA(data,""close"",168)",4.1332146398821393e-05
951,"rSMA(data,""close"",297)",4.130019658226826e-05
227,"rMACD(data,""open"",21,10,9)",4.11490968919172e-05
530,"rEMA(data,""close"",166)",4.0950445149611426e-05
77,"rBollinger(data,""close"",27)[2]",4.090766098767235e-05
47,"rBollinger(data,""close"",17)[2]",4.0713364819470485e-05
331,"rATR(data,25)[2]",4.061914898941385e-05
821,"rSMA(data,""close"",167)",4.006726848734467e-05
875,"rSMA(data,""close"",221)",3.9975444598320524e-05
478,"rEMA(data,""close"",114)",3.9869841469450665e-05
144,"RSI(data,""close"",34)",3.9697821170708624e-05
325,"rATR(data,23)[2]",3.953943606535154e-05
343,"rATR(data,29)[2]",3.9513649266987294e-05
468,"rEMA(data,""close"",104)",3.918482476841908e-05
373,"rATR(data,39)[2]",3.915287768328115e-05
805,"rSMA(data,""close"",151)",3.9119344172343534e-05
942,"rSMA(data,""close"",288)",3.877451300266611e-05
804,"rSMA(data,""close"",150)",3.836976839565933e-05
346,"rATR(data,30)[2]",3.8305426982233695e-05
807,"rSMA(data,""close"",153)",3.798061916197461e-05
274,"rATR(data,6)[2]",3.789887269098434e-05
364,"rATR(data,36)[2]",3.774134682344945e-05
32,"rBollinger(data,""close"",12)[2]",3.7715903956650094e-05
11,"rBollinger(data,""close"",5)[2]",3.765977614144184e-05
944,"rSMA(data,""close"",290)",3.662462048072911e-05
80,"rBollinger(data,""close"",28)[2]",3.649152261100871e-05
948,"rSMA(data,""close"",294)",3.628680745545462e-05
941,"rSMA(data,""close"",287)",3.627662270152692e-05
877,"rSMA(data,""close"",223)",3.5894214016285195e-05
71,"rBollinger(data,""close"",25)[2]",3.578606976209759e-05
878,"rSMA(data,""close"",224)",3.549027734498182e-05
881,"rSMA(data,""close"",227)",3.4884378045043126e-05
946,"rSMA(data,""close"",292)",3.47059103052274e-05
938,"rSMA(data,""close"",284)",3.4352582266046074e-05
945,"rSMA(data,""close"",291)",3.433684797971081e-05
939,"rSMA(data,""close"",285)",3.428921519628761e-05
44,"rBollinger(data,""close"",16)[2]",3.399025089353945e-05
35,"rBollinger(data,""close"",13)[2]",3.3707471794360443e-05
367,"rATR(data,37)[2]",3.351708280634816e-05
873,"rSMA(data,""close"",219)",3.28283802125051e-05
947,"rSMA(data,""close"",293)",3.193705762726605e-05
474,"rEMA(data,""close"",110)",3.1851114441863264e-05
940,"rSMA(data,""close"",286)",3.1831560985302076e-05
657,"rEMA(data,""close"",293)",3.159004474264001e-05
943,"rSMA(data,""close"",289)",3.153536448401185e-05
145,"RSI(data,""close"",35)",3.063462419747599e-05
879,"rSMA(data,""close"",225)",3.0336587386472373e-05
361,"rATR(data,35)[2]",2.9915981701306506e-05
663,"rEMA(data,""close"",299)",2.935183125791911e-05
268,"rATR(data,4)[2]",2.917803089771568e-05
927,"rSMA(data,""close"",273)",2.8497984069563472e-05
355,"rATR(data,33)[2]",2.839770110329419e-05
352,"rATR(data,32)[2]",2.8391418974368376e-05
9,"rBollinger(data,""close"",5)[0]",2.8284927617352667e-05
193,"rMACD(data,""close"",27,13,9)",2.8217663848169575e-05
477,"rEMA(data,""close"",113)",2.796430817498148e-05
937,"rSMA(data,""close"",283)",2.728949637476392e-05
880,"rSMA(data,""close"",226)",2.726425200038424e-05
920,"rSMA(data,""close"",266)",2.7215364491002857e-05
74,"rBollinger(data,""close"",26)[2]",2.706920285615089e-05
653,"rEMA(data,""close"",289)",2.7016678262129282e-05
876,"rSMA(data,""close"",222)",2.68628459269629e-05
192,"rMACD(data,""close"",26,13,9)",2.685859086713954e-05
509,"rEMA(data,""close"",145)",2.6564507009129045e-05
271,"rATR(data,5)[2]",2.638525473376937e-05
923,"rSMA(data,""close"",269)",2.6305354952981405e-05
228,"rMACD(data,""open"",22,11,9)",2.618029643589821e-05
184,"RSI(data,""open"",38)",2.6173894131097306e-05
506,"rEMA(data,""close"",142)",2.581709664676968e-05
307,"rATR(data,17)[2]",2.5797686609948893e-05
882,"rSMA(data,""close"",228)",2.5489742285878813e-05
349,"rATR(data,31)[2]",2.54372851026053e-05
762,"rSMA(data,""close"",108)",2.5385259131528245e-05
935,"rSMA(data,""close"",281)",2.5308600939627184e-05
358,"rATR(data,34)[2]",2.527229397258121e-05
892,"rSMA(data,""close"",238)",2.4964390872321282e-05
652,"rEMA(data,""close"",288)",2.479985554091143e-05
322,"rATR(data,22)[2]",2.4725887710821936e-05
510,"rEMA(data,""close"",146)",2.459694176463084e-05
165,"RSI(data,""open"",19)",2.4430448544788576e-05
206,"rMACD(data,""close"",40,20,9)",2.4359537177636508e-05
179,"RSI(data,""open"",33)",2.410936421162874e-05
893,"rSMA(data,""close"",239)",2.402228874869496e-05
277,"rATR(data,7)[2]",2.3986899605104152e-05
138,"RSI(data,""close"",28)",2.3848940166216735e-05
936,"rSMA(data,""close"",282)",2.3819325699437052e-05
304,"rATR(data,16)[2]",2.3742554719440203e-05
507,"rEMA(data,""close"",143)",2.357758619170588e-05
656,"rEMA(data,""close"",292)",2.3486415824056196e-05
519,"rEMA(data,""close"",155)",2.3201699535742375e-05
915,"rSMA(data,""close"",261)",2.314659911861567e-05
918,"rSMA(data,""close"",264)",2.314491228646139e-05
929,"rSMA(data,""close"",275)",2.307041229044032e-05
83,"rBollinger(data,""close"",29)[2]",2.299022900141152e-05
916,"rSMA(data,""close"",262)",2.2786680017908437e-05
926,"rSMA(data,""close"",272)",2.275747886563185e-05
183,"RSI(data,""open"",37)",2.2751205793100727e-05
931,"rSMA(data,""close"",277)",2.2563352173990136e-05
662,"rEMA(data,""close"",298)",2.248914214809711e-05
207,"rMACD(data,""close"",41,20,9)",2.2461691743075744e-05
243,"rMACD(data,""open"",37,18,9)",2.2459456233225992e-05
310,"rATR(data,18)[2]",2.243299163450902e-05
922,"rSMA(data,""close"",268)",2.235210863188718e-05
526,"rEMA(data,""close"",162)",2.2340922900813337e-05
660,"rEMA(data,""close"",296)",2.232910643976223e-05
195,"rMACD(data,""close"",29,14,9)",2.229920274496434e-05
661,"rEMA(data,""close"",297)",2.2155740115624973e-05
164,"RSI(data,""open"",18)",2.2006234091117986e-05
139,"RSI(data,""close"",29)",2.1957608790674024e-05
476,"rEMA(data,""close"",112)",2.1872821354395918e-05
910,"rSMA(data,""close"",256)",2.180714264915143e-05
913,"rSMA(data,""close"",259)",2.1766296490074514e-05
907,"rSMA(data,""close"",253)",2.1661946385194358e-05
301,"rATR(data,15)[2]",2.1535736064974674e-05
180,"RSI(data,""open"",34)",2.1417085521152112e-05
917,"rSMA(data,""close"",263)",2.139639255828993e-05
518,"rEMA(data,""close"",154)",2.1116346138160065e-05
884,"rSMA(data,""close"",230)",2.0835735804843344e-05
242,"rMACD(data,""open"",36,18,9)",2.052679240834788e-05
520,"rEMA(data,""close"",156)",2.0375824894365072e-05
532,"rEMA(data,""close"",168)",2.0326909634076553e-05
313,"rATR(data,19)[2]",2.0210892351248427e-05
175,"RSI(data,""open"",29)",2.018545425019343e-05
888,"rSMA(data,""close"",234)",2.0065081541565426e-05
891,"rSMA(data,""close"",237)",1.9955312806608454e-05
319,"rATR(data,21)[2]",1.9948062233979163e-05
896,"rSMA(data,""close"",242)",1.981069892451404e-05
170,"RSI(data,""open"",24)",1.976434915752962e-05
658,"rEMA(data,""close"",294)",1.9582970946972813e-05
925,"rSMA(data,""close"",271)",1.9561027666528046e-05
230,"rMACD(data,""open"",24,12,9)",1.9411137684010343e-05
905,"rSMA(data,""close"",251)",1.9346264937054684e-05
172,"RSI(data,""open"",26)",1.9341272622017717e-05
885,"rSMA(data,""close"",231)",1.9274052292486265e-05
928,"rSMA(data,""close"",274)",1.901989250695201e-05
644,"rEMA(data,""close"",280)",1.8983622764948708e-05
533,"rEMA(data,""close"",169)",1.8696243258635727e-05
283,"rATR(data,9)[2]",1.8577626008428965e-05
316,"rATR(data,20)[2]",1.8492333071955194e-05
173,"RSI(data,""open"",27)",1.8427602576022105e-05
194,"rMACD(data,""close"",28,14,9)",1.8146877293443676e-05
921,"rSMA(data,""close"",267)",1.8106628493932105e-05
883,"rSMA(data,""close"",229)",1.7990180489651222e-05
161,"RSI(data,""open"",15)",1.7945826619166862e-05
167,"RSI(data,""open"",21)",1.7934678216348352e-05
894,"rSMA(data,""close"",240)",1.7886986837002405e-05
178,"RSI(data,""open"",32)",1.7574919486730412e-05
534,"rEMA(data,""close"",170)",1.756403875076541e-05
654,"rEMA(data,""close"",290)",1.7537090289301008e-05
912,"rSMA(data,""close"",258)",1.746367064156732e-05
171,"RSI(data,""open"",25)",1.7463265131857785e-05
174,"RSI(data,""open"",28)",1.7159692429873858e-05
914,"rSMA(data,""close"",260)",1.7119070381241762e-05
659,"rEMA(data,""close"",295)",1.7010653803241785e-05
887,"rSMA(data,""close"",233)",1.6828148883317898e-05
135,"RSI(data,""close"",25)",1.6728131380172095e-05
933,"rSMA(data,""close"",279)",1.6718613872410246e-05
919,"rSMA(data,""close"",265)",1.6528492222709686e-05
886,"rSMA(data,""close"",232)",1.6484002902394494e-05
904,"rSMA(data,""close"",250)",1.6319529339085562e-05
649,"rEMA(data,""close"",285)",1.626240804518044e-05
641,"rEMA(data,""close"",277)",1.6244451889626158e-05
515,"rEMA(data,""close"",151)",1.6184846229080515e-05
583,"rEMA(data,""close"",219)",1.6077993304210177e-05
155,"RSI(data,""open"",9)",1.6033169686865945e-05
934,"rSMA(data,""close"",280)",1.5823887465796727e-05
593,"rEMA(data,""close"",229)",1.5717538400163742e-05
205,"rMACD(data,""close"",39,19,9)",1.5624385462326474e-05
523,"rEMA(data,""close"",159)",1.560025476687692e-05
932,"rSMA(data,""close"",278)",1.5476448870938586e-05
524,"rEMA(data,""close"",160)",1.5460923286246632e-05
181,"RSI(data,""open"",35)",1.5431031943573304e-05
197,"rMACD(data,""close"",31,15,9)",1.515065857699589e-05
298,"rATR(data,14)[2]",1.5016730084282355e-05
553,"rEMA(data,""close"",189)",1.4983679224373388e-05
517,"rEMA(data,""close"",153)",1.4974756389105817e-05
199,"rMACD(data,""close"",33,16,9)",1.4871790753506713e-05
12,"rBollinger(data,""close"",6)[0]",1.4859355144204277e-05
550,"rEMA(data,""close"",186)",1.484577163501957e-05
15,"rBollinger(data,""close"",7)[0]",1.476074163956603e-05
890,"rSMA(data,""close"",236)",1.4518269345182455e-05
924,"rSMA(data,""close"",270)",1.4508534581946363e-05
586,"rEMA(data,""close"",222)",1.4472377012672893e-05
168,"RSI(data,""open"",22)",1.4456015837645474e-05
911,"rSMA(data,""close"",257)",1.4358271562172972e-05
538,"rEMA(data,""close"",174)",1.420031004463563e-05
231,"rMACD(data,""open"",25,12,9)",1.4045151641963814e-05
589,"rEMA(data,""close"",225)",1.3830436975023574e-05
528,"rEMA(data,""close"",164)",1.3609303604488065e-05
930,"rSMA(data,""close"",276)",1.3586411408248125e-05
176,"RSI(data,""open"",30)",1.3479663285557676e-05
587,"rEMA(data,""close"",223)",1.3412440438556763e-05
595,"rEMA(data,""close"",231)",1.3348838437906637e-05
655,"rEMA(data,""close"",291)",1.3113362676373543e-05
591,"rEMA(data,""close"",227)",1.3052458314104258e-05
643,"rEMA(data,""close"",279)",1.305061426109036e-05
651,"rEMA(data,""close"",287)",1.2958140539683126e-05
639,"rEMA(data,""close"",275)",1.2872579840486885e-05
588,"rEMA(data,""close"",224)",1.2852139476419548e-05
286,"rATR(data,10)[2]",1.2840464460609456e-05
141,"RSI(data,""close"",31)",1.2812592458171522e-05
900,"rSMA(data,""close"",246)",1.2612415585080093e-05
646,"rEMA(data,""close"",282)",1.2466335849644035e-05
280,"rATR(data,8)[2]",1.2450802471689123e-05
142,"RSI(data,""close"",32)",1.2202887906774558e-05
889,"rSMA(data,""close"",235)",1.2184316243084542e-05
647,"rEMA(data,""close"",283)",1.2179635502712472e-05
182,"RSI(data,""open"",36)",1.2152833519037718e-05
159,"RSI(data,""open"",13)",1.2146195313896289e-05
4,"ratio(data,""high"",""low"")",1.177342466303955e-05
160,"RSI(data,""open"",14)",1.1755503237685574e-05
295,"rATR(data,13)[2]",1.154789163824848e-05
536,"rEMA(data,""close"",172)",1.1470899958285642e-05
648,"rEMA(data,""close"",284)",1.1455915874969748e-05
581,"rEMA(data,""close"",217)",1.1446245258296826e-05
579,"rEMA(data,""close"",215)",1.141510013632286e-05
241,"rMACD(data,""open"",35,17,9)",1.1372952192748925e-05
229,"rMACD(data,""open"",23,11,9)",1.1360938086053706e-05
580,"rEMA(data,""close"",216)",1.1276979923551332e-05
903,"rSMA(data,""close"",249)",1.1089598542058224e-05
603,"rEMA(data,""close"",239)",1.1045131819747473e-05
590,"rEMA(data,""close"",226)",1.1037756191679777e-05
471,"rEMA(data,""close"",107)",1.0996384444308488e-05
547,"rEMA(data,""close"",183)",1.098909478141357e-05
902,"rSMA(data,""close"",248)",1.0931873732733338e-05
512,"rEMA(data,""close"",148)",1.0905379273614054e-05
908,"rSMA(data,""close"",254)",1.0865264354593351e-05
521,"rEMA(data,""close"",157)",1.0821332329225129e-05
901,"rSMA(data,""close"",247)",1.0753993685202058e-05
637,"rEMA(data,""close"",273)",1.0684183045503367e-05
535,"rEMA(data,""close"",171)",1.0602355391742342e-05
525,"rEMA(data,""close"",161)",1.059196521735898e-05
582,"rEMA(data,""close"",218)",1.0539580647178808e-05
598,"rEMA(data,""close"",234)",1.0317243919672519e-05
511,"rEMA(data,""close"",147)",1.0266406592492422e-05
650,"rEMA(data,""close"",286)",1.0244633308081531e-05
166,"RSI(data,""open"",20)",1.008770064103344e-05
514,"rEMA(data,""close"",150)",9.876672243195609e-06
545,"rEMA(data,""close"",181)",9.813150341592275e-06
630,"rEMA(data,""close"",266)",9.726106894366137e-06
472,"rEMA(data,""close"",108)",9.666001776327172e-06
599,"rEMA(data,""close"",235)",9.622631980411544e-06
292,"rATR(data,12)[2]",9.262940772665794e-06
899,"rSMA(data,""close"",245)",8.99611034678238e-06
633,"rEMA(data,""close"",269)",8.943999828767576e-06
204,"rMACD(data,""close"",38,19,9)",8.717653020863583e-06
897,"rSMA(data,""close"",243)",8.710419635351276e-06
529,"rEMA(data,""close"",165)",8.683022269817993e-06
645,"rEMA(data,""close"",281)",8.609381724312255e-06
575,"rEMA(data,""close"",211)",8.571042283455921e-06
157,"RSI(data,""open"",11)",8.45887193820611e-06
585,"rEMA(data,""close"",221)",8.394559206927217e-06
596,"rEMA(data,""close"",232)",8.154759879013077e-06
203,"rMACD(data,""close"",37,18,9)",8.127476551279292e-06
909,"rSMA(data,""close"",255)",8.093059654672348e-06
196,"rMACD(data,""close"",30,15,9)",8.055123010898732e-06
594,"rEMA(data,""close"",230)",8.029100370200499e-06
516,"rEMA(data,""close"",152)",7.987824690943314e-06
527,"rEMA(data,""close"",163)",7.93162338186761e-06
198,"rMACD(data,""close"",32,16,9)",7.77250050048158e-06
629,"rEMA(data,""close"",265)",7.765801039157648e-06
239,"rMACD(data,""open"",33,16,9)",7.618760743212059e-06
555,"rEMA(data,""close"",191)",7.3424076844263715e-06
906,"rSMA(data,""close"",252)",7.319075279174356e-06
600,"rEMA(data,""close"",236)",7.174192122307996e-06
640,"rEMA(data,""close"",276)",7.144062419810104e-06
625,"rEMA(data,""close"",261)",7.132190523524724e-06
631,"rEMA(data,""close"",267)",7.0137695522904766e-06
546,"rEMA(data,""close"",182)",6.7935174656977845e-06
578,"rEMA(data,""close"",214)",6.695788210840695e-06
612,"rEMA(data,""close"",248)",6.680800673202862e-06
621,"rEMA(data,""close"",257)",6.589939388425193e-06
898,"rSMA(data,""close"",244)",6.562659259597669e-06
618,"rEMA(data,""close"",254)",6.562408797057579e-06
635,"rEMA(data,""close"",271)",6.397081014549282e-06
597,"rEMA(data,""close"",233)",6.393392049262996e-06
642,"rEMA(data,""close"",278)",6.3878787051005975e-06
537,"rEMA(data,""close"",173)",6.286502435335018e-06
895,"rSMA(data,""close"",241)",6.277477973386849e-06
576,"rEMA(data,""close"",212)",6.252623758821911e-06
475,"rEMA(data,""close"",111)",6.190393184769741e-06
626,"rEMA(data,""close"",262)",6.015731915296492e-06
573,"rEMA(data,""close"",209)",5.996194166100807e-06
622,"rEMA(data,""close"",258)",5.913810165530333e-06
577,"rEMA(data,""close"",213)",5.723599693648265e-06
238,"rMACD(data,""open"",32,16,9)",5.691187190005663e-06
619,"rEMA(data,""close"",255)",5.6517212285423696e-06
607,"rEMA(data,""close"",243)",5.629208195132167e-06
202,"rMACD(data,""close"",36,18,9)",5.620727187626944e-06
543,"rEMA(data,""close"",179)",5.532580870008053e-06
289,"rATR(data,11)[2]",5.480497521663558e-06
508,"rEMA(data,""close"",144)",5.475712732591543e-06
522,"rEMA(data,""close"",158)",5.215699934422591e-06
632,"rEMA(data,""close"",268)",5.195373074456003e-06
636,"rEMA(data,""close"",272)",5.058087768219438e-06
572,"rEMA(data,""close"",208)",4.964132196457283e-06
628,"rEMA(data,""close"",264)",4.935432502343663e-06
554,"rEMA(data,""close"",190)",4.929465955504572e-06
616,"rEMA(data,""close"",252)",4.908473912235021e-06
240,"rMACD(data,""open"",34,17,9)",4.905018860695474e-06
561,"rEMA(data,""close"",197)",4.712110760674861e-06
236,"rMACD(data,""open"",30,15,9)",4.6109266749741245e-06
613,"rEMA(data,""close"",249)",4.588548438755465e-06
615,"rEMA(data,""close"",251)",4.581268381780623e-06
233,"rMACD(data,""open"",27,13,9)",4.452267312580557e-06
232,"rMACD(data,""open"",26,13,9)",4.45081784782625e-06
608,"rEMA(data,""close"",244)",4.3777834614636555e-06
592,"rEMA(data,""close"",228)",4.368894330663935e-06
627,"rEMA(data,""close"",263)",4.264667240513518e-06
544,"rEMA(data,""close"",180)",4.207899179606563e-06
606,"rEMA(data,""close"",242)",3.940498321993458e-06
531,"rEMA(data,""close"",167)",3.904766561072001e-06
567,"rEMA(data,""close"",203)",3.715600123614741e-06
623,"rEMA(data,""close"",259)",3.580501465286289e-06
539,"rEMA(data,""close"",175)",3.528833643636639e-06
541,"rEMA(data,""close"",177)",3.4780738539213755e-06
624,"rEMA(data,""close"",260)",3.425997368452641e-06
620,"rEMA(data,""close"",256)",3.4109897090213718e-06
540,"rEMA(data,""close"",176)",3.3242808952812458e-06
558,"rEMA(data,""close"",194)",3.1994951512801717e-06
548,"rEMA(data,""close"",184)",3.190780525394244e-06
605,"rEMA(data,""close"",241)",3.18769802364279e-06
234,"rMACD(data,""open"",28,14,9)",3.110446613658081e-06
237,"rMACD(data,""open"",31,15,9)",3.031327025146479e-06
513,"rEMA(data,""close"",149)",2.9988472973769334e-06
551,"rEMA(data,""close"",187)",2.928194648887774e-06
542,"rEMA(data,""close"",178)",2.826413953764701e-06
584,"rEMA(data,""close"",220)",2.755525104218082e-06
562,"rEMA(data,""close"",198)",2.623217707907917e-06
552,"rEMA(data,""close"",188)",2.5557325674128833e-06
201,"rMACD(data,""close"",35,17,9)",2.5325648604304195e-06
570,"rEMA(data,""close"",206)",2.4910865406451253e-06
634,"rEMA(data,""close"",270)",2.2709287630852954e-06
638,"rEMA(data,""close"",274)",2.1937788978659003e-06
571,"rEMA(data,""close"",207)",2.0938590897272105e-06
609,"rEMA(data,""close"",245)",2.010262164314023e-06
610,"rEMA(data,""close"",246)",2.0071439031634354e-06
574,"rEMA(data,""close"",210)",1.870628781241885e-06
200,"rMACD(data,""close"",34,17,9)",1.8369939701133818e-06
557,"rEMA(data,""close"",193)",1.6457576920587377e-06
565,"rEMA(data,""close"",201)",1.6045817829248387e-06
617,"rEMA(data,""close"",253)",1.495290820086137e-06
569,"rEMA(data,""close"",205)",1.4655876173089428e-06
235,"rMACD(data,""open"",29,14,9)",1.328650079945379e-06
602,"rEMA(data,""close"",238)",1.2903208825825506e-06
473,"rEMA(data,""close"",109)",1.2804957703305656e-06
560,"rEMA(data,""close"",196)",1.2535471289254504e-06
566,"rEMA(data,""close"",202)",1.0939712323675203e-06
563,"rEMA(data,""close"",199)",9.487312404006334e-07
611,"rEMA(data,""close"",247)",8.763760227636536e-07
549,"rEMA(data,""close"",185)",8.451421431276497e-07
556,"rEMA(data,""close"",192)",7.60054721394305e-07
601,"rEMA(data,""close"",237)",7.541202110641431e-07
604,"rEMA(data,""close"",240)",7.290931766536666e-07
568,"rEMA(data,""close"",204)",4.6282345938706696e-07
559,"rEMA(data,""close"",195)",3.5469083034344836e-07
614,"rEMA(data,""close"",250)",3.3166753660983414e-07
701,"rSMA(data,""close"",47)",2.4328977026817157e-08
564,"rEMA(data,""close"",200)",0.0
